a,variable
a<8,inequality_equation
\frac{-2}{\frac{6}{-8}},frac_division_expression
a^b,exponential_expression_4
\frac{-1}{-9\times8},frac_multiplication_expression
5a-4b+4c,variable_expression1
\frac{3}{3^a},frac_exponential_expression_2
{-1}^{8a-7},exponential_expression_1_1
8^a,exponential_expression_2
\frac{-8}{\frac{9}{5}},frac_division_expression
9a b c,variable_expression2
\frac{1}{a^9},frac_exponential_expression_3
a=-9,solution_equation
{-1}^{-8a-3},exponential_expression_1_1
\frac{6}{a^{-5}},frac_exponential_expression_3
-3\left(7z-5+5-5z\right),distributor_expression
a^{-7},exponential_expression_3
a=1,solution_equation
a^b,exponential_expression_4
\frac{7}{\frac{2}{3}},frac_division_expression
9a b c,variable_expression2
7^a,exponential_expression_2
-3-8x+4x+6=2x-5+x+4,linear_equation
\frac{8}{\frac{7}{-1}},frac_division_expression
\frac{-6}{\frac{8}{-9}},frac_division_expression
a^{-3},exponential_expression_3
\frac{-6}{3^1},frac_exponential_expression_1
\frac{-4}{\frac{9}{8}},frac_division_expression
7^6,exponential_expression_1
a^b,exponential_expression_4
a=-3,solution_equation
8\left(-7x+6-2x+8\right)+9\left(-2-4x+2+8x\right)=7\left(3+4x-9-9x\right),linear_equation
9y+4-8y-7=-6\left(2y-5\right)+2\left(4y-4-1+4y\right),linear_equation
-6x-6+9x-8,linear_expression
-\left(4^a\right),exponential_expression_2
\frac{3}{a^b},frac_exponential_expression_4
-\left(9^{-1}\right),exponential_expression_1
\frac{8}{-\left(2^4\right)},frac_exponential_expression_1
a,variable
\frac{3}{a^{-3}},frac_exponential_expression_3
\frac{9}{-\left(4^a\right)},frac_exponential_expression_2
8\left(-2-z\right),distributor_expression
-2+7y-9+6y,linear_expression
\frac{9}{\frac{4}{-4}},frac_division_expression
\frac{6}{a^{-5}},frac_exponential_expression_3
\frac{5}{6^5},frac_exponential_expression_1
-\left(6^{-6}\right),exponential_expression_1
3a+b+4c,variable_expression1
a=9,solution_equation
a,variable
\frac{-1}{a^b},frac_exponential_expression_4
a>4,inequality_equation
{-1}^{-8a+2},exponential_expression_1_1
a=-4,solution_equation
5\left(-5x-4\right)-9\left(-7-4x+5-x\right),distributor_expression
-\left(2^a\right),exponential_expression_2
-5a b c,variable_expression2
4a+3b+2c,variable_expression1
-\left(-2x-8+3x-8\right)+2\left(6+5x-5x+4\right),distributor_expression
-5\left(-7-4y-2y-9\right)-2\left(-5+y\right),distributor_expression
a^b,exponential_expression_4
\frac{8}{\frac{-3}{9}},frac_division_expression
-\left(7^{-9}\right),exponential_expression_1
5\left(7y-8\right),distributor_expression
\frac{7}{\frac{8}{4}},frac_division_expression
\frac{-9}{a^b},frac_exponential_expression_4
\frac{-8}{-1},frac_multiplication_expression
2a b c,variable_expression2
{-1}^{9a+5},exponential_expression_1_1
a=7,solution_equation
a^b,exponential_expression_4
-\left(6^a\right),exponential_expression_2
4a+b+2c,variable_expression1
a=-3,solution_equation
4^5,exponential_expression_1
\frac{9}{a^3},frac_exponential_expression_3
a^{-9},exponential_expression_3
7\left(-6z+9\right),distributor_expression
-8-7y-4y+3=0,linear_equation
a,variable
\frac{-9}{4\times3},frac_multiplication_expression
a,variable
3y-1-2+4y=0,linear_equation
a^7,exponential_expression_3
a^{-1},exponential_expression_3
2+5x=-4x+4,linear_equation
{-1}^{7a+4},exponential_expression_1_1
\frac{-6}{a^3},frac_exponential_expression_3
\frac{2}{\frac{-3}{1}},frac_division_expression
-6a-2b-4c,variable_expression1
8a+b+8c,variable_expression1
8a b c,variable_expression2
5a b c,variable_expression2
-4z+9,linear_expression
\frac{-7}{-7\times6},frac_multiplication_expression
\frac{-8}{a^b},frac_exponential_expression_4
\frac{5}{-\left(2^8\right)},frac_exponential_expression_1
-4\left(-2-6y-9-3y\right)+5\left(-7+y-3y+7\right),distributor_expression
5^a,exponential_expression_2
a=-2,solution_equation
{-1}^{-a-2},exponential_expression_1_1
a^{-4},exponential_expression_3
a,variable
-6a b c,variable_expression2
a^1,exponential_expression_3
a^b,exponential_expression_4
-5+8y+4-6y=2\left(8y-3\right),linear_equation
a^{-3},exponential_expression_3
-\left(6^{-4}\right),exponential_expression_1
a^b,exponential_expression_4
\frac{-8}{7^8},frac_exponential_expression_1
a=9,solution_equation
{-1}^{6a-1},exponential_expression_1_1
a^1,exponential_expression_3
a^2,exponential_expression_3
{-1}^{-5a-1},exponential_expression_1_1
8^{-8},exponential_expression_1
-5a b c,variable_expression2
a^8,exponential_expression_3
-\left(2^3\right),exponential_expression_1
a,variable
2a b c,variable_expression2
a^b,exponential_expression_4
-7-8y=-9\left(6y-4\right)-9\left(-5y+2\right),linear_equation
a<6,inequality_equation
a^{-5},exponential_expression_3
\frac{-9}{-\left(8^a\right)},frac_exponential_expression_2
a=-3,solution_equation
a=9,solution_equation
a=1,solution_equation
-\left(8^a\right),exponential_expression_2
\frac{-1}{8^a},frac_exponential_expression_2
a^b,exponential_expression_4
a=-9,solution_equation
-\left(6^a\right),exponential_expression_2
-7a b c,variable_expression2
a^b,exponential_expression_4
{-1}^{7a+3},exponential_expression_1_1
\frac{-6}{4\times-3},frac_multiplication_expression
\frac{-2}{a^{-5}},frac_exponential_expression_3
\frac{-5}{-8},frac_multiplication_expression
-\left(2^3\right),exponential_expression_1
\frac{3}{a^2},frac_exponential_expression_3
a^b,exponential_expression_4
a^{-4},exponential_expression_3
-9\left(3-y-4-3y\right)-4\left(6-6y-8y+5\right),distributor_expression
{-1}^{-9a-6},exponential_expression_1_1
\frac{-2}{3\times2},frac_multiplication_expression
\frac{-1}{a^{-2}},frac_exponential_expression_3
{-1}^{9a+1},exponential_expression_1_1
{-1}^{-7a+9},exponential_expression_1_1
{-1}^{9a+6},exponential_expression_1_1
\frac{-7}{a^{-8}},frac_exponential_expression_3
4^{-3},exponential_expression_1
\frac{4}{-\left(9^2\right)},frac_exponential_expression_1
-3a b c,variable_expression2
-4z+3,linear_expression
{-1}^{3a+5},exponential_expression_1_1
6a-8b+5c,variable_expression1
a=-5,solution_equation
a^b,exponential_expression_4
\frac{-7}{\frac{-5}{-3}},frac_division_expression
\frac{-8}{2^8},frac_exponential_expression_1
a^9,exponential_expression_3
\frac{4}{8^9},frac_exponential_expression_1
\frac{7}{9^{-6}},frac_exponential_expression_1
a,variable
\frac{2}{a^{-3}},frac_exponential_expression_3
2a b c,variable_expression2
1-6x,linear_expression
-3-y+9y+4,linear_expression
-9\left(-8+7z+5z-2\right),distributor_expression
a=6,solution_equation
a^{-3},exponential_expression_3
9\left(x+7\right),distributor_expression
6^7,exponential_expression_1
{-1}^{-3a-5},exponential_expression_1_1
a^{-5},exponential_expression_3
-\left(3^{-2}\right),exponential_expression_1
-3a-6b-9c,variable_expression1
-2a b c,variable_expression2
a^b,exponential_expression_4
a,variable
\frac{-7}{a^{-4}},frac_exponential_expression_3
{-1}^{-5a+1},exponential_expression_1_1
a=6,solution_equation
a>3,inequality_equation
\frac{2}{-\left(3^2\right)},frac_exponential_expression_1
8+7x+5+3x,linear_expression
6x+8=-8x-4-3-7x,linear_equation
a^{-2},exponential_expression_3
2a b c,variable_expression2
-\left(6^a\right),exponential_expression_2
\frac{5}{-\left(4^{-3}\right)},frac_exponential_expression_1
a^b,exponential_expression_4
8^5,exponential_expression_1
\frac{8}{a^{-1}},frac_exponential_expression_3
\frac{-1}{8^4},frac_exponential_expression_1
\frac{-2}{a^{-7}},frac_exponential_expression_3
1+8x-2x-1,linear_expression
-\left(9^4\right),exponential_expression_1
5^a,exponential_expression_2
a^{-7},exponential_expression_3
-3a+6b-6c,variable_expression1
a^{-6},exponential_expression_3
-6\left(8-6z\right),distributor_expression
6^{-6},exponential_expression_1
y-2+4-7y=-1-5y-4+5y,linear_equation
\frac{-4}{a^9},frac_exponential_expression_3
a=-6,solution_equation
-\left(9^a\right),exponential_expression_2
4^a,exponential_expression_2
\frac{-6}{2^{-9}},frac_exponential_expression_1
{-1}^{-a-4},exponential_expression_1_1
-2a+b-9c,variable_expression1
a,variable
5a-6b+4c,variable_expression1
-\left(4^{-3}\right),exponential_expression_1
-6a b c,variable_expression2
{-1}^{-3a-5},exponential_expression_1_1
-\left(2^a\right),exponential_expression_2
\frac{6}{a^4},frac_exponential_expression_3
-3\left(-2x-1+7-8x\right)+6\left(1+8x+4x+1\right),distributor_expression
a^{-3},exponential_expression_3
a=-5,solution_equation
-\left(2^{-2}\right),exponential_expression_1
-8y-5-9y+1=0,linear_equation
a^3,exponential_expression_3
6\left(-6+3x-x+6\right),distributor_expression
a=-2,solution_equation
3^{-3},exponential_expression_1
4^a,exponential_expression_2
a^b,exponential_expression_4
-3+2x+2+x,linear_expression
-9a b c,variable_expression2
-4a-2b-7c,variable_expression1
a>3,inequality_equation
\frac{-4}{3^a},frac_exponential_expression_2
\frac{-8}{\frac{-3}{-1}},frac_division_expression
7^a,exponential_expression_2
\frac{8}{\frac{7}{8}},frac_division_expression
8+z+2z-5,linear_expression
\frac{8}{\frac{3}{4}},frac_division_expression
a^9,exponential_expression_3
\frac{3}{\frac{-8}{-4}},frac_division_expression
-8a+4b-2c,variable_expression1
{-1}^{6a-8},exponential_expression_1_1
a^b,exponential_expression_4
a>4,inequality_equation
{-1}^{-8a+8},exponential_expression_1_1
a^{-5},exponential_expression_3
a,variable
-7a+5b-3c,variable_expression1
2\left(-6y+3\right)+6\left(2-5y-4-y\right)=8-3y,linear_equation
-8a-9b-6c,variable_expression1
8^a,exponential_expression_2
6a+b-5c,variable_expression1
a>-4,inequality_equation
\frac{7}{\frac{-1}{-4}},frac_division_expression
7z-3+9z-6,linear_expression
a^b,exponential_expression_4
\frac{-7}{a^b},frac_exponential_expression_4
{-1}^{-3a-3},exponential_expression_1_1
2^a,exponential_expression_2
\frac{-5}{a^b},frac_exponential_expression_4
-\left(7^a\right),exponential_expression_2
\frac{-9}{-4\times8},frac_multiplication_expression
-\left(5^{-6}\right),exponential_expression_1
{-1}^{7a+1},exponential_expression_1_1
a=-8,solution_equation
\frac{-9}{a^{-7}},frac_exponential_expression_3
-4a b c,variable_expression2
-3a-5b+9c,variable_expression1
{-1}^{-8a+4},exponential_expression_1_1
a^b,exponential_expression_4
a,variable
\frac{-9}{a^1},frac_exponential_expression_3
{-1}^{-6a+8},exponential_expression_1_1
\frac{7}{a^5},frac_exponential_expression_3
-3a b c,variable_expression2
a^{-8},exponential_expression_3
\frac{4}{-\left(7^7\right)},frac_exponential_expression_1
a^{-7},exponential_expression_3
{-1}^{-8a+1},exponential_expression_1_1
-5a-6b+2c,variable_expression1
a,variable
\frac{-9}{a^b},frac_exponential_expression_4
\frac{3}{\frac{6}{5}},frac_division_expression
a>-4,inequality_equation
\frac{9}{3^a},frac_exponential_expression_2
-4+7z-8-6z=8\left(-z-4-5z-9\right),linear_equation
\frac{7}{a^{-7}},frac_exponential_expression_3
\frac{-1}{7\times4},frac_multiplication_expression
-a-2b-7c,variable_expression1
\frac{7}{\frac{6}{-6}},frac_division_expression
-4\left(8z+9-2+2z\right)-5\left(-1+2z\right),distributor_expression
{-1}^{-8a+7},exponential_expression_1_1
-6a b c,variable_expression2
-\left(8^a\right),exponential_expression_2
2\left(-6z+5\right)-5\left(-4z+4\right),distributor_expression
\frac{5}{\frac{-9}{3}},frac_division_expression
a^b,exponential_expression_4
\frac{-9}{9},frac_multiplication_expression
4a+3b+5c,variable_expression1
a,variable
\frac{7}{3\times-8},frac_multiplication_expression
-3a+6b+9c,variable_expression1
5\left(8+9y\right)-6\left(8y-1-4-4y\right)=6y+3,linear_equation
\frac{8}{-\left(4^4\right)},frac_exponential_expression_1
4\left(-5-4x\right)-6\left(3+9x+2-7x\right),distributor_expression
{-1}^{8a+5},exponential_expression_1_1
-2+3x+4x+3=0,linear_equation
\frac{-7}{2^{-6}},frac_exponential_expression_1
\frac{1}{-\left(7^4\right)},frac_exponential_expression_1
a=-3,solution_equation
a+5b+3c,variable_expression1
a,variable
-\left(8^a\right),exponential_expression_2
-a+b-9c,variable_expression1
a>-1,inequality_equation
\frac{3}{4\times1},frac_multiplication_expression
\frac{5}{7^{-5}},frac_exponential_expression_1
2a b c,variable_expression2
-a b c,variable_expression2
-4z-2-6+9z,linear_expression
a b c,variable_expression2
-\left(2^1\right),exponential_expression_1
\frac{-5}{\frac{6}{2}},frac_division_expression
a^8,exponential_expression_3
\frac{-7}{-6\times5},frac_multiplication_expression
\frac{-9}{\frac{-9}{-9}},frac_division_expression
\frac{-2}{a^5},frac_exponential_expression_3
\frac{7}{a^3},frac_exponential_expression_3
a,variable
a,variable
\frac{-7}{6\times5},frac_multiplication_expression
\frac{-6}{a^b},frac_exponential_expression_4
\frac{9}{2^3},frac_exponential_expression_1
{-1}^{-4a+4},exponential_expression_1_1
\frac{9}{8^a},frac_exponential_expression_2
7\left(3-2y+5y-2\right)-2\left(y+2+5y-4\right),distributor_expression
\frac{-1}{7^{-8}},frac_exponential_expression_1
a,variable
6+4y,linear_expression
4\left(-3-7y\right)+7\left(-8+4y\right),distributor_expression
6a b c,variable_expression2
2^3,exponential_expression_1
\frac{6}{\frac{-6}{-3}},frac_division_expression
{-1}^{7a+9},exponential_expression_1_1
-\left(2^a\right),exponential_expression_2
-9\left(-3x+8-5x-1\right)-3\left(2-3x\right),distributor_expression
{-1}^{2a+7},exponential_expression_1_1
\frac{3}{-\left(9^{-3}\right)},frac_exponential_expression_1
a=-7,solution_equation
\frac{-3}{a^{-8}},frac_exponential_expression_3
\frac{4}{-\left(4^{-5}\right)},frac_exponential_expression_1
\frac{-9}{8^a},frac_exponential_expression_2
a^b,exponential_expression_4
\frac{-3}{a^b},frac_exponential_expression_4
a,variable
a^9,exponential_expression_3
-\left(6^7\right),exponential_expression_1
8a b c,variable_expression2
8^a,exponential_expression_2
\frac{4}{4\times-1},frac_multiplication_expression
a>5,inequality_equation
5^a,exponential_expression_2
-\left(2^a\right),exponential_expression_2
{-1}^{a+9},exponential_expression_1_1
\frac{-2}{\frac{8}{-1}},frac_division_expression
a^b,exponential_expression_4
\frac{5}{a^7},frac_exponential_expression_3
-8a-9b-4c,variable_expression1
-\left(4-8x-3-6x\right)+4\left(5x-5-5-3x\right),distributor_expression
\frac{7}{2^6},frac_exponential_expression_1
-\left(7^a\right),exponential_expression_2
a^3,exponential_expression_3
-5+9z+7z-8,linear_expression
a^5,exponential_expression_3
\frac{3}{\frac{-2}{-8}},frac_division_expression
a^6,exponential_expression_3
-6-5y=-\left(-3y+7+y-4\right),linear_equation
-a b c,variable_expression2
a=7,solution_equation
{-1}^{-8a-4},exponential_expression_1_1
a=-8,solution_equation
a=-4,solution_equation
a=2,solution_equation
\frac{3}{a^{-3}},frac_exponential_expression_3
\frac{2}{a^{-9}},frac_exponential_expression_3
6a-4b+6c,variable_expression1
2^{-5},exponential_expression_1
a<4,inequality_equation
\frac{-8}{-5\times-3},frac_multiplication_expression
2\left(1+9z-5+6z\right)+8\left(8z+3+1+3z\right)=8\left(9z-7\right),linear_equation
-\left(-2-7x\right)=-4x-6-7+3x,linear_equation
a^b,exponential_expression_4
\frac{3}{-\left(6^a\right)},frac_exponential_expression_2
7\left(8-2y-3y+5\right)-8\left(-6+5y-5y-2\right),distributor_expression
{-1}^{-3a-8},exponential_expression_1_1
\frac{8}{a^{-5}},frac_exponential_expression_3
a<8,inequality_equation
\frac{6}{-\left(2^{-3}\right)},frac_exponential_expression_1
5^5,exponential_expression_1
\frac{3}{-9},frac_multiplication_expression
5a b c,variable_expression2
\frac{3}{-\left(8^{-7}\right)},frac_exponential_expression_1
-2a-9b-3c,variable_expression1
\frac{3}{-6\times9},frac_multiplication_expression
-8a-5b-7c,variable_expression1
\frac{6}{8^{-5}},frac_exponential_expression_1
-\left(5^2\right),exponential_expression_1
a=9,solution_equation
9^a,exponential_expression_2
-9a b c,variable_expression2
5a+6b-4c,variable_expression1
a^{-1},exponential_expression_3
a,variable
7\left(-2y-8\right),distributor_expression
-3\left(-5-x\right),distributor_expression
\frac{-3}{6^7},frac_exponential_expression_1
\frac{3}{a^{-8}},frac_exponential_expression_3
\frac{2}{-\left(4^a\right)},frac_exponential_expression_2
a>6,inequality_equation
a,variable
\frac{3}{-\left(3^6\right)},frac_exponential_expression_1
\frac{3}{5\times-2},frac_multiplication_expression
\frac{-7}{\frac{-5}{-2}},frac_division_expression
\frac{-5}{8^a},frac_exponential_expression_2
5^a,exponential_expression_2
\frac{1}{-\left(5^a\right)},frac_exponential_expression_2
\frac{-3}{a^b},frac_exponential_expression_4
9^6,exponential_expression_1
a,variable
a,variable
a>4,inequality_equation
a^b,exponential_expression_4
a=4,solution_equation
6y-9=5\left(7y+8\right),linear_equation
a^{-4},exponential_expression_3
4^{-7},exponential_expression_1
-4\left(1+5y+y+1\right)-4\left(-3y+6+3-4y\right),distributor_expression
\frac{3}{4\times-4},frac_multiplication_expression
1+x,linear_expression
\frac{2}{a^b},frac_exponential_expression_4
-9\left(-7x+8+1-8x\right),distributor_expression
\frac{4}{8^{-9}},frac_exponential_expression_1
\frac{-5}{\frac{8}{-2}},frac_division_expression
-\left(3^5\right),exponential_expression_1
\frac{9}{a^{-7}},frac_exponential_expression_3
a^b,exponential_expression_4
\frac{-5}{a^7},frac_exponential_expression_3
\frac{-6}{\frac{-7}{6}},frac_division_expression
\frac{-1}{--9},frac_multiplication_expression
\frac{-2}{4^{-1}},frac_exponential_expression_1
a>-9,inequality_equation
\frac{-8}{7^a},frac_exponential_expression_2
\frac{5}{8\times8},frac_multiplication_expression
4^9,exponential_expression_1
\frac{-7}{\frac{1}{-8}},frac_division_expression
4^a,exponential_expression_2
\frac{4}{a^b},frac_exponential_expression_4
a^{-6},exponential_expression_3
\frac{4}{a^7},frac_exponential_expression_3
\frac{-2}{-\left(9^{-4}\right)},frac_exponential_expression_1
6a b c,variable_expression2
\frac{-4}{\frac{-3}{-8}},frac_division_expression
a,variable
5^9,exponential_expression_1
-\left(7^a\right),exponential_expression_2
-\left(4^{-3}\right),exponential_expression_1
-\left(-5+3y+4y-6\right)=-3\left(6-6y\right),linear_equation
\frac{-1}{-4\times2},frac_multiplication_expression
a<2,inequality_equation
\frac{-4}{\frac{-8}{5}},frac_division_expression
2x+9,linear_expression
-\left(4^9\right),exponential_expression_1
\frac{-5}{a^1},frac_exponential_expression_3
{-1}^{5a+5},exponential_expression_1_1
3+y-9y-2,linear_expression
a^{-2},exponential_expression_3
\frac{-8}{7^{-9}},frac_exponential_expression_1
a,variable
a^b,exponential_expression_4
-\left(8+3z+z-6\right)-6\left(2+9z\right)=3\left(-2-8z-1-2z\right),linear_equation
7^a,exponential_expression_2
9^2,exponential_expression_1
-3-x,linear_expression
9^{-2},exponential_expression_1
\frac{4}{3^{-4}},frac_exponential_expression_1
a>-6,inequality_equation
\frac{1}{a^1},frac_exponential_expression_3
4\left(-6+4x+8-6x\right),distributor_expression
a<2,inequality_equation
-8a b c,variable_expression2
6-8x-2x-2=0,linear_equation
-3a b c,variable_expression2
-5a b c,variable_expression2
a>-4,inequality_equation
\frac{-4}{a^b},frac_exponential_expression_4
a,variable
\frac{3}{2^{-1}},frac_exponential_expression_1
a>5,inequality_equation
a,variable
a<-9,inequality_equation
-3\left(8x-1\right),distributor_expression
a<6,inequality_equation
4\left(2x+6\right)+4\left(-4x+9\right),distributor_expression
\frac{7}{\frac{-8}{4}},frac_division_expression
-9a b c,variable_expression2
\frac{-5}{a^5},frac_exponential_expression_3
-4a b c,variable_expression2
-8z+1,linear_expression
\frac{1}{\frac{-6}{-3}},frac_division_expression
a,variable
a=-4,solution_equation
a^b,exponential_expression_4
-4+9z+2z-8=-2\left(-z+2\right)-9\left(-z-8+8+6z\right),linear_equation
\frac{-6}{\frac{-2}{9}},frac_division_expression
\frac{-2}{\frac{1}{-8}},frac_division_expression
a>-3,inequality_equation
\frac{-3}{-\left(2^a\right)},frac_exponential_expression_2
{-1}^{8a+2},exponential_expression_1_1
a^b,exponential_expression_4
7^{-4},exponential_expression_1
-3\left(-2y-8-9y+1\right)-9\left(7y-5+9-2y\right)=5\left(4y+8-1-5y\right),linear_equation
{-1}^{4a+4},exponential_expression_1_1
\frac{6}{2},frac_multiplication_expression
\frac{3}{a^7},frac_exponential_expression_3
\frac{-6}{a^{-8}},frac_exponential_expression_3
-\left(2^{-5}\right),exponential_expression_1
-\left(8^a\right),exponential_expression_2
a b c,variable_expression2
-2+2y-1-5y=6\left(-3+9y+8y+2\right),linear_equation
a^7,exponential_expression_3
\frac{-1}{8\times6},frac_multiplication_expression
\frac{5}{\frac{9}{-1}},frac_division_expression
a,variable
a=-5,solution_equation
-\left(9x-9+1+5x\right)+2\left(9x-5\right),distributor_expression
a,variable
a,variable
7^{-3},exponential_expression_1
a,variable
\frac{4}{2^a},frac_exponential_expression_2
a^3,exponential_expression_3
\frac{-2}{\frac{4}{8}},frac_division_expression
\frac{-4}{-\left(4^a\right)},frac_exponential_expression_2
a^6,exponential_expression_3
\frac{-3}{a^{-8}},frac_exponential_expression_3
-4z+9-5+8z=9+9z-3+5z,linear_equation
a=-3,solution_equation
\frac{-3}{a^1},frac_exponential_expression_3
a b c,variable_expression2
a=-7,solution_equation
-\left(8^3\right),exponential_expression_1
a,variable
\frac{-1}{\frac{1}{-5}},frac_division_expression
\frac{-4}{a^b},frac_exponential_expression_4
\frac{6}{a^b},frac_exponential_expression_4
-\left(4^5\right),exponential_expression_1
-8a b c,variable_expression2
\frac{8}{a^b},frac_exponential_expression_4
a^b,exponential_expression_4
a<-3,inequality_equation
\frac{-7}{3^a},frac_exponential_expression_2
a=3,solution_equation
-\left(2^4\right),exponential_expression_1
6y-8,linear_expression
3+3z=7z-7-9z-5,linear_equation
a=-6,solution_equation
5-z+7z-1,linear_expression
\frac{-8}{5\times3},frac_multiplication_expression
a^2,exponential_expression_3
\frac{8}{a^b},frac_exponential_expression_4
a^{-4},exponential_expression_3
-5a b c,variable_expression2
a^1,exponential_expression_3
a=4,solution_equation
{-1}^{-5a+9},exponential_expression_1_1
2\left(-6z+5\right),distributor_expression
\frac{6}{a^b},frac_exponential_expression_4
{-1}^{5a+2},exponential_expression_1_1
\frac{9}{a^{-9}},frac_exponential_expression_3
a=2,solution_equation
\frac{6}{8^5},frac_exponential_expression_1
\frac{-2}{a^b},frac_exponential_expression_4
a,variable
4+8y+2y+6=0,linear_equation
-8a b c,variable_expression2
\frac{-1}{5^{-8}},frac_exponential_expression_1
z+1,linear_expression
7+5x+9x+5=8\left(-2x-3-2+3x\right),linear_equation
a^2,exponential_expression_3
5^a,exponential_expression_2
\frac{2}{a^{-3}},frac_exponential_expression_3
\frac{-9}{5^a},frac_exponential_expression_2
a b c,variable_expression2
9-8x-3-5x,linear_expression
a=-3,solution_equation
\frac{-8}{-\left(2^a\right)},frac_exponential_expression_2
-7-7x,linear_expression
\frac{3}{a^6},frac_exponential_expression_3
\frac{-4}{\frac{-8}{8}},frac_division_expression
\frac{-4}{5^{-7}},frac_exponential_expression_1
-7a b c,variable_expression2
8^a,exponential_expression_2
5a b c,variable_expression2
-\left(6^{-7}\right),exponential_expression_1
-\left(8^a\right),exponential_expression_2
\frac{9}{a^b},frac_exponential_expression_4
\frac{-9}{a^b},frac_exponential_expression_4
\frac{-1}{\frac{9}{-2}},frac_division_expression
a^3,exponential_expression_3
-\left(8^2\right),exponential_expression_1
\frac{-1}{-\left(8^a\right)},frac_exponential_expression_2
a,variable
\frac{4}{a^2},frac_exponential_expression_3
\frac{-7}{a^b},frac_exponential_expression_4
\frac{3}{a^b},frac_exponential_expression_4
a=5,solution_equation
a^b,exponential_expression_4
a^b,exponential_expression_4
-7\left(-1+3y-7-y\right),distributor_expression
a<-8,inequality_equation
\frac{4}{-\left(6^a\right)},frac_exponential_expression_2
9+6y=0,linear_equation
{-1}^{3a+3},exponential_expression_1_1
-\left(8^2\right),exponential_expression_1
a,variable
-\left(6^7\right),exponential_expression_1
\frac{4}{9^{-7}},frac_exponential_expression_1
-9\left(-2+4x+7x+2\right),distributor_expression
\frac{3}{6^a},frac_exponential_expression_2
a,variable
\frac{-3}{9^a},frac_exponential_expression_2
\frac{6}{a^b},frac_exponential_expression_4
\frac{7}{-3\times9},frac_multiplication_expression
5^{-7},exponential_expression_1
\frac{-1}{-2\times7},frac_multiplication_expression
-\left(5^{-9}\right),exponential_expression_1
\frac{4}{-3\times-7},frac_multiplication_expression
a,variable
a^9,exponential_expression_3
\frac{-7}{a^b},frac_exponential_expression_4
a=6,solution_equation
-\left(9^1\right),exponential_expression_1
\frac{1}{-\left(4^a\right)},frac_exponential_expression_2
\frac{-2}{-\left(2^{-9}\right)},frac_exponential_expression_1
2a b c,variable_expression2
-3a+6b+6c,variable_expression1
\frac{6}{-1},frac_multiplication_expression
\frac{-8}{-\left(4^a\right)},frac_exponential_expression_2
\frac{-3}{a^b},frac_exponential_expression_4
\frac{6}{5^a},frac_exponential_expression_2
5+3x-3-2x=-5\left(6+x\right),linear_equation
\frac{-6}{-8},frac_multiplication_expression
{-1}^{8a-2},exponential_expression_1_1
a=-5,solution_equation
8+3x+7+9x,linear_expression
\frac{-2}{\frac{-4}{-5}},frac_division_expression
2\left(6+7x\right),distributor_expression
8\left(1+3y\right)+2\left(7y-3\right)=8+8y,linear_equation
-4a+b-6c,variable_expression1
4^7,exponential_expression_1
-6-4x+6+5x,linear_expression
\frac{-7}{a^{-2}},frac_exponential_expression_3
{-1}^{5a+2},exponential_expression_1_1
a=-8,solution_equation
\frac{-7}{a^{-9}},frac_exponential_expression_3
-8a b c,variable_expression2
-7a b c,variable_expression2
2\left(-5y+3\right),distributor_expression
a^b,exponential_expression_4
a>-3,inequality_equation
a^b,exponential_expression_4
-4\left(8-3x-x-1\right)+8\left(8x+6-6x-9\right),distributor_expression
\frac{-1}{\frac{-3}{-4}},frac_division_expression
8\left(9x-4+4x+6\right)+2\left(4-8x\right)=7-x,linear_equation
\frac{5}{-\left(3^a\right)},frac_exponential_expression_2
-\left(2^a\right),exponential_expression_2
a^b,exponential_expression_4
a=-3,solution_equation
\frac{7}{a^7},frac_exponential_expression_3
5\left(-4-2y-7y+6\right)-7\left(-2-y\right),distributor_expression
\frac{7}{-6\times8},frac_multiplication_expression
8\left(4-2x\right)-8\left(-9+9x\right)=-6\left(2-5x-3+5x\right),linear_equation
5x+2+3x+4,linear_expression
9a+3b-3c,variable_expression1
{-1}^{a+4},exponential_expression_1_1
-\left(5^a\right),exponential_expression_2
3a b c,variable_expression2
a^5,exponential_expression_3
-y+8+4-2y=0,linear_equation
a^b,exponential_expression_4
\frac{2}{-7\times1},frac_multiplication_expression
4^a,exponential_expression_2
6^a,exponential_expression_2
a^{-3},exponential_expression_3
\frac{6}{a^b},frac_exponential_expression_4
\frac{-1}{-\left(9^a\right)},frac_exponential_expression_2
\frac{8}{a^2},frac_exponential_expression_3
-7z-7,linear_expression
a^b,exponential_expression_4
\frac{-7}{\frac{4}{-9}},frac_division_expression
\frac{-6}{-\left(8^{-3}\right)},frac_exponential_expression_1
a^{-1},exponential_expression_3
{-1}^{5a+6},exponential_expression_1_1
\frac{2}{a^b},frac_exponential_expression_4
\frac{-6}{9^a},frac_exponential_expression_2
a+5b+3c,variable_expression1
4^{-6},exponential_expression_1
\frac{8}{\frac{-5}{9}},frac_division_expression
\frac{-3}{a^{-2}},frac_exponential_expression_3
\frac{-1}{\frac{6}{1}},frac_division_expression
-7a b c,variable_expression2
-\left(5^{-1}\right),exponential_expression_1
-9\left(-9+4x+7+6x\right),distributor_expression
a=4,solution_equation
a<-2,inequality_equation
\frac{-6}{-\left(2^1\right)},frac_exponential_expression_1
8a+7b+8c,variable_expression1
-3x+3=-4+4x,linear_equation
-\left(7^6\right),exponential_expression_1
\frac{9}{a^{-6}},frac_exponential_expression_3
